run_id,seed,qubit_address,fidelity_gray_vs_classic,optimization_level
20,19,5,0.9999999999999147,1
20,19,6,0.9999999999997229,1
20,19,7,0.9999999999994758,1
20,19,8,0.999999999998948,1
20,19,9,0.9999999999974885,1
20,19,10,0.9999999999942355,1
20,19,2,0.9999999999999971,2
20,19,3,1.0000000000000009,2
20,19,4,0.9999999999999869,2
20,19,5,0.9999999999999303,2
20,19,6,0.9999999999997291,2
20,19,7,0.999999999999553,2
20,19,8,0.9999999999993063,2
20,19,9,0.9999999999984412,2
20,19,10,0.99999999999643,2
20,19,2,1.0,3
20,19,3,0.9999999999999998,3
20,19,4,0.9999999999999916,3
20,19,5,0.999999999999923,3
20,19,6,0.9999999999997358,3
20,19,7,0.9999999999995699,3
20,19,8,0.9999999999993094,3
20,19,9,0.999999999998411,3
20,19,10,0.9999999999964295,3
